id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude_deg,longitude_deg,source,time
5668611203,housing/rent/apartment,Studio apartment 530 East Paces Ferry Rd,"This unit is located at 530 East Paces Ferry Rd, Atlanta, 30305, GAMonthly rental rates range from $1747 - $7032We have studio - 3 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Air conditioned- Fitness facilities- Dishwasher- Refrigerator- Sheltered parking- In-Unit Laundry- Garbage Disposal","Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1747.0,"$1,747",Monthly,557,530 East Paces Ferry Road,Atlanta,GA,33.7848,-84.3922,RentLingo,2019-12-26 11:06:40
5668611177,housing/rent/apartment,Studio apartment 5757 Five Flags Boulevard,"This unit is located at 5757 Five Flags Boulevard, Orlando, 32822, FLMonthly rental rates range from $929 - $1179We have studio - 2 beds units available for rent Apartment features include:-- A/c- Pool- On-Site Laundry- Fitness facilities- Balcony, Deck, Patio- Carpet- Public Transportation- Refrigerator","Cable or Satellite,Internet Access,Patio/Deck,Playground,Pool,Refrigerator,Tennis",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1009.0,"$1,009",Monthly,519,5757 Five Flags Blvd,Orlando,FL,28.5163,-81.3644,RentLingo,2019-12-26 11:06:38
5668611161,housing/rent/apartment,One BR 2715 W Pebble Rd.,"This unit is located at 2715 W Pebble Rd., Las Vegas, 89123, NVMonthly rental rates range from $1650 - $2950We have one - three beds units available for rent Apartment features include:-- Refrigerator- Dishwasher- Balcony, Deck, Patio- Ac- Pool- In-Unit Laundry- Fitness facilities- Public Transportation","Cable or Satellite,Dishwasher,Elevator,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",2.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1850.0,"$1,850",Monthly,1234,2715 W Pebble Road,Las Vegas,NV,36.1554,-115.1733,RentLingo,2019-12-26 11:06:37
5668611026,housing/rent/apartment,One BR 15050 Copper Grove Blvd,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.This unit is located at 15050 Copper Grove Blvd, Houston, 77095, TXMonthly rental rates range from $911 - $1450We have one - three beds units available for rent Apartment features include:-- Fitness facilities- Business facility- In-Unit Laundry- Dishwasher- Sheltered parking- Pool- Balcony, Deck, Patio","Dishwasher,Parking,Patio/Deck,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",911.0,$911,Monthly,809,15050 Copper Grove Boulevard,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:06:25
5668610931,housing/rent/apartment,Three BR 25 Suncrest Drive,"This unit is located at 25 Suncrest Drive, Greenwood, 46143, INMonthly rental rates range from $1175We have 3 beds units available for rent",Dishwasher,2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1175.0,"$1,175",Monthly,1224,25 Suncrest Dr,Greenwood,IN,39.6093,-86.139,RentLingo,2019-12-26 11:06:14
5668610906,housing/rent/apartment,Four BR 515 Dry Creek Circle,"This unit is located at 515 Dry Creek Circle, Indianapolis, 46231, INMonthly rental rates range from $1399We have 4 beds units available for rent Apartment features include:-- Dishwasher- Refrigerator- Microwave- Garage - Attached- Central A / C- carpeting- electric range","Dishwasher,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1399.0,"$1,399",Monthly,1836,515 Dry Creek Cir,Indianapolis,IN,39.7953,-86.1387,RentLingo,2019-12-26 11:06:10
5668610832,housing/rent/apartment,Three BR 869 Pineridge Place Se,"This unit is located at 869 Pineridge Place Se, Concord, 28025, NCMonthly rental rates range from $1275We have 3 beds units available for rent Apartment features include:-- Storage- Fireplace- Overhead fans","Fireplace,Storage",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1275.0,"$1,275",Monthly,1176,869 Pineridge Place SE,Concord,NC,35.4047,-80.6098,RentLingo,2019-12-26 11:06:01
5668610769,housing/rent/apartment,Three BR 6323 Mountain Pines Lane,"This unit is located at 6323 Mountain Pines Lane, Katy, 77449, TXMonthly rental rates range from $1450We have 3 beds units available for rent","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1450.0,"$1,450",Monthly,1758,6323 Mountain Pines Ln,Katy,TX,29.7898,-95.7613,RentLingo,2019-12-26 11:05:54
5668610766,housing/rent/apartment,Three BR 3446 Edgecreek Drive,"This unit is located at 3446 Edgecreek Drive, Houston, 77066, TXMonthly rental rates range from $1249We have 3 beds units available for rent Apartment features include:-- tile floors- Garage - Attached- Fireplace- Dishwasher- Central A / C- Garbage Disposal- Overhead fans- Refrigerator","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1249.0,"$1,249",Monthly,1254,3446 Edgecreek Dr,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:05:54
5668610602,housing/rent/apartment,Three BR 1529 Paintbrush Street,"This unit is located at 1529 Paintbrush Street, Mesquite, 75149, TXMonthly rental rates range from $1599We have 3 beds units available for rent Apartment features include:-- electric range- Central A / C- Refrigerator- Dishwasher- Garage - Attached- Garbage Disposal- carpeting- Overhead fans","Dishwasher,Garbage Disposal,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1599.0,"$1,599",Monthly,1359,1529 Paintbrush St,Mesquite,TX,32.7835,-96.6121,RentLingo,2019-12-26 11:05:40
5668609864,housing/rent/apartment,One BR 5625 Hunters Valley Court,"This unit is located at 5625 Hunters Valley Court, St Louis, 63129, MOMonthly rental rates range from $845 - $1004We have one - two beds units available for rent Apartment features include:-- Surface Parking- In-Unit Laundry- Dishwasher- On-Site Laundry- Balcony, Deck, Patio- Storage- Laundry hookups- A-c","Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",845.0,$845,Monthly,694,5625 Hunters Valley CT,Saint Louis,MO,38.6274,-90.304,RentLingo,2019-12-26 11:04:53
5668609820,housing/rent/apartment,One BR 12906 Brant Rock Drive,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.While the facade of Brant Rock Apartments is somewhat plain with its gray siding, it is clean and maintained. The apartment interiors are of the same quality.","Cable or Satellite,Dishwasher,Hot Tub,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",835.0,$835,Monthly,600,12906 Brant Rock Dr,Houston,TX,29.717,-95.612,RentLingo,2019-12-26 11:04:51
5668609703,housing/rent/apartment,One BR 2455 Dunstan Rd,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Luxury apartments in the heart of Rice Village. This building is perfect for someone who wants the convenience of bars, restaurants, and shopping within walkable distance combined with high end living.","Parking,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1790.0,"$1,790",Monthly,628,2455 Dunstan Road,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:04:44
5668609660,housing/rent/apartment,One BR 3919 Essex Lane,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.The Essex House is a small charming gated complex in a suburban environment that is on the edge of the urban fringe. The light brick buildings with red shutters and brick chimneys provide a Victorian feel. The landscaping is mature and distinguished in this older community with multiple old growth trees. The community is cozy and reminiscent of England as depicted in Mary Poppins. The property management company owns both this complex and the Gael across the street. As such, the Essex is able to use the amenities within either complex. The floor plans are a decent size for the age of the community but the Essex offers minimal storage area that is built into the floor plans.","Parking,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1259.0,"$1,259",Monthly,750,3919 Essex Ln,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:04:42
5668609626,housing/rent/apartment,One BR 1875 Post Oak Park Drive,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Gables Post Oak is a newly built complex in the center of Galleria, Uptown, and River Oaks area. The complex offers luxury interior and exterior amenities to residents, and its prime location gives residents easy access to many areas of Houston.","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1380.0,"$1,380",Monthly,873,1875 Post Oak Park Dr,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:04:40
5668609590,housing/rent/apartment,One BR 8282 Cambridge,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Harvest Hill is a gated, reddish brick complex with reasonably well maintained exteriors.",Gated,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",780.0,$780,Monthly,602,8282 Cambridge,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:04:38
5668609227,housing/rent/apartment,One BR 3800 Audley St,Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.The Camden Greenway is a huge gated complex that has managed to provide the illusion of seclusion. The warm light beige brick buildings with lush beautiful landscaping are inviting. Some of the trees are old growth. The windows are large and the units are peaceful with some upgrades such as faux hardwood floors in the kitchen. Parking is not an issue within this community. The amenities are varied and the complex offers regular resident events.,"Elevator,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1309.0,"$1,309",Monthly,660,3800 Audley St,Houston,TX,29.7714,-95.4343,RentLingo,2019-12-26 11:04:16
5668643067,housing/rent/apartment,Four BR 413 S Lakota Circle,"This unit is located at 413 S Lakota Circle, Brandon, 57005, SDMonthly rental rates range from $1600We have 4 beds units available for rent","Cable or Satellite,Fireplace,Patio/Deck",3.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1600.0,"$1,600",Monthly,2178,413 S Lakota Cir,Brandon,SD,43.5884,-96.5752,RentLingo,2019-12-26 11:42:24
5668635466,housing/rent/apartment,Two BR 1005 Legendary Drive,"This unit is located at 1005 Legendary Drive, Harrisburg, 57032, SDMonthly rental rates range from $1060We have 2 beds units available for rent","Cable or Satellite,Patio/Deck",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1060.0,"$1,060",Monthly,1060,1005 Legendary Dr,Harrisburg,SD,43.4299,-96.6968,RentLingo,2019-12-26 11:34:04
5668630454,housing/rent/apartment,One BR 222 West Ave,"This unit is located at 222 West Ave, Austin, 78701, TXMonthly rental rates range from $2290 - $3295We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2290.0,"$2,290",Monthly,828,222 West Avenue,Austin,TX,30.3054,-97.7497,RentLingo,2019-12-26 11:28:17
5668630325,housing/rent/apartment,One BR 1404 E Riverside Dr,"This unit is located at 1404 E Riverside Dr, Austin, 78741, TXMonthly rental rates range from $1516 - $1934We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1516.0,"$1,516",Monthly,881,1404 E Riverside Drive,Austin,TX,30.3054,-97.7497,RentLingo,2019-12-26 11:28:07
5668629185,housing/rent/apartment,Three BR 16540 Wikiup Rd,"This unit is located at 16540 Wikiup Rd, Ramona, 92065, CAMonthly rental rates range from $1750We have 3 beds units available for rent",Dishwasher,2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1750.0,"$1,750",Monthly,2218,16540 Wikiup Road,Ramona,CA,33.03,-116.8607,RentLingo,2019-12-26 11:26:39
5668629131,housing/rent/apartment,Four BR 1797 Canal Dr,"This unit is located at 1797 Canal Dr, Fernley, 89408, NVMonthly rental rates range from $1700We have 4 beds units available for rent","Dishwasher,Parking,Refrigerator",3.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1700.0,"$1,700",Monthly,2054,1797 Canal Drive,Fernley,NV,39.5981,-119.2317,RentLingo,2019-12-26 11:26:35
5668628819,housing/rent/apartment,Two BR 20404 Poppy Hills Trl,"This unit is located at 20404 Poppy Hills Trl, Round Rock, 78664, TXMonthly rental rates range from $1149We have 2 beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1149.0,"$1,149",Monthly,868,20404 Poppy Hills Trail,Round Rock,TX,30.5118,-97.6873,RentLingo,2019-12-26 11:26:12
5668628019,housing/rent/apartment,One BR 2451 W. Howard Street,"This unit is located at 2451 W. Howard Street, Chicago, 60645, ILMonthly rental rates range from $1250 - $1695We have one - two beds units available for rent",Parking,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1250.0,"$1,250",Monthly,517,2451 W Howard St,Chicago,IL,41.8625,-87.6825,RentLingo,2019-12-26 11:25:13
5668627809,housing/rent/apartment,Three BR 739 Newport Dr,"This unit is located at 739 Newport Dr, Mansfield, 76063, TXMonthly rental rates range from $1750We have 3 beds units available for rent","Parking,Refrigerator,Storage,Wood Floors",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1750.0,"$1,750",Monthly,1559,739 Newport Drive,Mansfield,TX,32.5807,-97.138,RentLingo,2019-12-26 11:24:53
5668627259,housing/rent/apartment,Two BR 120 Cody Dr,"This unit is located at 120 Cody Dr, Enterprise, 36330, ALMonthly rental rates range from $950We have 2 beds units available for rent","Dishwasher,Parking,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",950.0,$950,Monthly,1496,120 Cody Drive,Enterprise,AL,31.3256,-85.8446,RentLingo,2019-12-26 11:24:04
5668627157,housing/rent/apartment,Three BR 23283 Grapefruit Ave,"This unit is located at 23283 Grapefruit Ave, Harlingen, 78552, TXMonthly rental rates range from $1000We have 3 beds units available for rent","Parking,Refrigerator",2.0,3.0,USD,No,Thumbnail,Dogs,1000.0,"$1,000",Monthly,1200,23283 Grapefruit Avenue,Harlingen,TX,26.19,-97.7023,RentLingo,2019-12-26 11:23:55
5668627002,housing/rent/apartment,Two BR 820 Blanchard St Unit 1810,"This unit is located at 820 Blanchard St Unit 1810, Seattle, 98121, WAMonthly rental rates range from $5500We have 2 beds units available for rent","Dishwasher,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",5500.0,"$5,500",Monthly,1892,820 Blanchard St Unit 1810,Seattle,WA,47.616,-122.3275,RentLingo,2019-12-26 11:23:42
5668626989,housing/rent/apartment,One BR 10000 Main Street Unit #1-309,"This unit is located at 10000 Main Street Unit #1-309, Bellevue, 98004, WAMonthly rental rates range from $2250We have 1 beds units available for rent","Dishwasher,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2250.0,"$2,250",Monthly,670,10000 Main St Unit #1-309,Bellevue,WA,47.5988,-122.1507,RentLingo,2019-12-26 11:23:41
5668626970,housing/rent/apartment,Three BR 8937 Chimineas Avenue,"This unit is located at 8937 Chimineas Avenue, Northridge, 91325, CAMonthly rental rates range from $2900We have 3 beds units available for rent","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,Cats,2900.0,"$2,900",Monthly,1310,8937 Chimineas Ave,Northridge,CA,34.2417,-118.5257,RentLingo,2019-12-26 11:23:40
5668626929,housing/rent/apartment,Six BR 16609 Northeast 47th Street,"This unit is located at 16609 Northeast 47th Street, Redmond, 98052, WAMonthly rental rates range from $7000We have 6 beds units available for rent","Dishwasher,Refrigerator",4.0,6.0,USD,No,Thumbnail,"Cats,Dogs",7000.0,"$7,000",Monthly,3820,16609 Northeast 47th St,Redmond,WA,47.6767,-122.0799,RentLingo,2019-12-26 11:23:37
5668626446,housing/rent/apartment,Three BR 591 Saint Claire Drive,"This unit is located at 591 Saint Claire Drive, Palo Alto, 94306, CAMonthly rental rates range from $6800We have 3 beds units available for rent","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",6800.0,"$6,800",Monthly,1748,591 Saint Claire Dr,Palo Alto,CA,37.4356,-122.134,RentLingo,2019-12-26 11:22:54
5668626380,housing/rent/apartment,Three BR 6644 Coldwater Canyon,"This unit is located at 6644 Coldwater Canyon, North Hollywood, 91606, CAMonthly rental rates range from $3600We have 3 beds units available for rent","Dishwasher,Refrigerator",3.0,3.0,USD,No,Thumbnail,"Cats,Dogs",3600.0,"$3,600",Monthly,2000,6644 Coldwater Canyon,North Hollywood,CA,34.1881,-118.3905,RentLingo,2019-12-26 11:22:50
5668625600,housing/rent/apartment,Two BR 903 E Grand River Ave,"This unit is located at 903 E Grand River Ave, East Lansing, 48823, MIMonthly rental rates range from $1750We have 2 beds units available for rent Apartment features include:-- A-c- In-Unit Laundry- Sheltered parking- Refrigerator- Garbage Disposal- Dishwasher- Furnished- On Bus Line","Dishwasher,Garbage Disposal,Parking,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1750.0,"$1,750",Monthly,1192,903 E Grand River Avenue,East Lansing,MI,42.7242,-84.477,RentLingo,2019-12-26 11:22:07
5668625567,housing/rent/apartment,Studio apartment 5242 S Hyde Park Blvd,"This unit is located at 5242 S Hyde Park Blvd, Chicago, 60615, ILMonthly rental rates range from $1173 - $1345We have studio - 1 beds units available for rent Apartment features include:-- Walk in Closets- Microwave- Balcony, Deck, Patio- Dedicated dining area room- Fitness facilities- Dishwasher- Off-Parking on street","Dishwasher,Parking,Patio/Deck",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1173.0,"$1,173",Monthly,398,5242 S Hyde Park Boulevard,Chicago,IL,41.8625,-87.6825,RentLingo,2019-12-26 11:22:04
5668625389,housing/rent/apartment,One BR 321 South 5th St,"This unit is located at 321 South fifth St, Ames, 50010, IAMonthly rental rates range from $725We have 1 beds units available for rent Apartment features include:-- Refrigerator- Range / Oven- A-c- Cable Included- Living Room- Internet Included- Dishwasher- On-Site Laundry","Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",725.0,$725,Monthly,582,321 South 5th St,Ames,IA,42.0259,-93.6516,RentLingo,2019-12-26 11:21:51
5668625287,housing/rent/apartment,Studio apartment 1500 Sherman Ave,"This unit is located at 1500 Sherman Ave, Evanston, 60201, ILMonthly rental rates range from $1530 - $2960We have studio - 2 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Fireplace- Air conditioner- Dishwasher- In-Unit Laundry- Refrigerator- Controlled Access- Fitness facilities","Cable or Satellite,Dishwasher,Fireplace,Internet Access,Patio/Deck,Pool,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1530.0,"$1,530",Monthly,446,1500 Sherman Avenue,Evanston,IL,42.0454,-87.6964,RentLingo,2019-12-26 11:21:45
5668625283,housing/rent/apartment,Studio apartment 1000 Lake St,"This unit is located at 1000 Lake St, Oak Park, 60301, ILMonthly rental rates range from $1610 - $4330We have studio - 3 beds units available for rent Apartment features include:-- Fireplace- Air conditioned- Pool- Refrigerator- Fitness facilities- In-Unit Laundry- Dishwasher- Controlled Access","Cable or Satellite,Dishwasher,Fireplace,Internet Access,Patio/Deck,Pool,Refrigerator",1.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1610.0,"$1,610",Monthly,477,1000 Lake St,Oak Park,IL,41.8871,-87.7901,RentLingo,2019-12-26 11:21:45
5668625228,housing/rent/apartment,Two BR 1018 E. 54th Street,"This unit is located at 1018 E. 54th Street, Chicago, 60615, ILMonthly rental rates range from $1549 - $1698We have two - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- On-Site Laundry",Patio/Deck,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1549.0,"$1,549",Monthly,825,1018 E 54th St,Chicago,IL,41.8625,-87.6825,RentLingo,2019-12-26 11:21:41
5668625210,housing/rent/apartment,Four BR 711 Lentisco Drive,"This unit is located at 711 Lentisco Drive, Lancaster, 75146, TXMonthly rental rates range from $1699We have 4 beds units available for rent","Dishwasher,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1699.0,"$1,699",Monthly,2425,711 Lentisco Dr,Lancaster,TX,32.5942,-96.7624,RentLingo,2019-12-26 11:21:39
5668625171,housing/rent/apartment,Four BR 10201 W Cordes Road,"This unit is located at 10201 W Cordes Road, Tolleson, 85353, AZMonthly rental rates range from $1549We have 4 beds units available for rent Apartment features include:-- Garbage Disposal- Refrigerator- Balcony, Deck, Patio- Overhead fans- Central A / C- Garage - Attached- Microwave- Dishwasher","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1549.0,"$1,549",Monthly,2034,10201 W Cordes Rd,Tolleson,AZ,33.4128,-112.2753,RentLingo,2019-12-26 11:21:37
5668625165,housing/rent/apartment,Studio apartment 3130 N 7th Avenue,"This unit is located at 3130 N seventh Avenue, Phoenix, 85013, AZMonthly rental rates range from $950We have studio units available for rent Apartment features include:-- Refrigerator- On-Site Laundry- Air conditioned- Pool- Balcony, Deck, Patio- Sheltered parking- Public Transportation- Walk in Closets","Parking,Patio/Deck,Pool,Refrigerator",1.0,0.0,USD,No,Thumbnail,"Cats,Dogs",950.0,$950,Monthly,407,3130 N 7th Ave,Phoenix,AZ,33.5178,-112.0848,RentLingo,2019-12-26 11:21:37
5668625108,housing/rent/apartment,Three BR 1001 Vincent Court,"This unit is located at 1001 Vincent Court, Lansing, 48910, MIMonthly rental rates range from $800 - $900We have three - four beds units available for rent Apartment features include:-- Carpet- Living Room- Dishwasher- Basement- Public Transportation- Refrigerator- Freezer- Range / Oven","Dishwasher,Refrigerator",1.0,3.0,USD,No,Thumbnail,Cats,800.0,$800,Monthly,1100,1001 Vincent CT,Lansing,MI,42.7199,-84.5731,RentLingo,2019-12-26 11:21:33
5668625069,housing/rent/apartment,Four BR 935 Chandler St,"This unit is located at 935 Chandler St, Madison, 53715, WIMonthly rental rates range from $2250We have 4 beds units available for rent Apartment features include:-- In-Unit Laundry- On Bus Line- Refrigerator- Carpet- Hard wood floors- Trash Removal Included- Living Room- Pantry","Cable or Satellite,Internet Access,Parking,Refrigerator",1.0,4.0,USD,No,Thumbnail,"Cats,Dogs",2250.0,"$2,250",Monthly,1418,935 Chandler St,Madison,WI,43.0724,-89.4003,RentLingo,2019-12-26 11:21:30
5668625010,housing/rent/apartment,Studio apartment 430 Oak Grove Street,"This unit is located at 430 Oak Grove Street, Minneapolis, 55403, MNMonthly rental rates range from $1355 - $2095We have studio - 2 beds units available for rent Apartment features include:-- On Bus Line- Storage- Furnished- A-c- Controlled Access- Dishwasher- Fitness facilities- Sheltered parking","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage,View",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1355.0,"$1,355",Monthly,600,430 Oak Grove St,Minneapolis,MN,44.9855,-93.3023,RentLingo,2019-12-26 11:21:26
5668624946,housing/rent/apartment,One BR 6300 Clayton Avenue,"This unit is located at 6300 Clayton Avenue, St Louis, 63139, MOMonthly rental rates range from $1370 - $2025We have one - two beds units available for rent Apartment features include:-- Washer/dryer Connections- Controlled Access- Sheltered parking- Balcony, Deck, Patio- Surface Parking- A/c- Dishwasher- Fitness facilities","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1370.0,"$1,370",Monthly,673,6300 Clayton Ave,Saint Louis,MO,38.6274,-90.304,RentLingo,2019-12-26 11:21:21
5668624674,housing/rent/apartment,Three BR 3963 Mossy Spring Lane,"This unit is located at 3963 Mossy Spring Lane, Spring, 77388, TXMonthly rental rates range from $1425We have 3 beds units available for rent Apartment features include:-- carpeting- Dishwasher- Central A / C- Microwave- Refrigerator- Garage - Attached- Overhead fans","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1425.0,"$1,425",Monthly,1251,3963 Mossy Spring Ln,Spring,TX,30.0871,-95.4685,RentLingo,2019-12-26 11:20:58
5668624337,housing/rent/apartment,One BR 325 North Summit Ave,"This unit is located at 325 North Summit Ave, Gaithersburg, 20877, MDMonthly rental rates range from $1425 - $1845We have one - three beds units available for rent Apartment features include:-- Dishwasher- On-Site Laundry- On Bus Line- A/c",Dishwasher,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1425.0,"$1,425",Monthly,770,325 North Summit Avenue,Gaithersburg,MD,39.1474,-77.2032,RentLingo,2019-12-26 11:20:33
5668624229,housing/rent/apartment,Three BR 57 Arrowhead Drive,"This unit is located at 57 Arrowhead Drive, Dallas, 30132, GAMonthly rental rates range from $1300We have 3 beds units available for rent","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1300.0,"$1,300",Monthly,1490,57 Arrowhead Dr,Dallas,GA,33.9217,-84.8634,RentLingo,2019-12-26 11:20:25
5668623847,housing/rent/apartment,One BR 16700 West 127th Street,"This unit is located at 16700 West 127th Street, Olathe, 66062, KSMonthly rental rates range from $841 - $1010We have one - two beds units available for rent Apartment features include:-- On-Site Laundry- Dishwasher- Refrigerator- A/c- Balcony, Deck, Patio","Dishwasher,Patio/Deck,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",841.0,$841,Monthly,720,16700 West 127th St,Olathe,KS,38.8647,-94.8283,RentLingo,2019-12-26 11:19:59
5668623589,housing/rent/apartment,Studio apartment 1685 Se Umatilla St,"This unit is located at 1685 Se Umatilla St, Portland, 97202, ORMonthly rental rates range from $1175 - $1795We have studio - 2 beds units available for rent Apartment features include:-- Refrigerator- Public Transportation- Range / Oven- Dishwasher- Living Room- Fitness facilities- Garbage Disposal- In-Unit Laundry","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1175.0,"$1,175",Monthly,418,1685 SE Umatilla St,Portland,OR,45.5091,-122.6449,RentLingo,2019-12-26 11:19:44
5668623295,housing/rent/apartment,Two BR 2149 Otis Drive,"This unit is located at 2149 Otis Drive, Alameda, 94501, CAMonthly rental rates range from $2595We have 2 beds units available for rent Apartment features include:-- Pool- Balcony, Deck, Patio- Surface Parking- Public Transportation- Dishwasher- Refrigerator- Carpet- On-Site Laundry","Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",2595.0,"$2,595",Monthly,925,2149 Otis Dr,Alameda,CA,37.7605,-122.2522,RentLingo,2019-12-26 11:19:29
5668623282,housing/rent/apartment,One BR 1690 North Point Street,"This unit is located at 1690 North Point Street, San Francisco, 94123, CAMonthly rental rates range from $3795We have 1 beds units available for rent Apartment features include:-- Dishwasher- Refrigerator- On Bus Line- In-Unit Laundry","Dishwasher,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",3795.0,"$3,795",Monthly,577,1690 North Point St,San Francisco,CA,37.7599,-122.4379,RentLingo,2019-12-26 11:19:28
5668623252,housing/rent/apartment,One BR 11724 Norwick Plaza,"This unit is located at 11724 Norwick Plaza, Omaha, 68164, NEMonthly rental rates range from $806 - $849We have one - two beds units available for rent Apartment features include:-- Ac- Controlled Access- Furnished- Balcony, Deck, Patio- Refrigerator- In-Unit Laundry- Storage- Dishwasher","Cable or Satellite,Dishwasher,Fireplace,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",806.0,$806,Monthly,660,11724 Norwick Plaza,Omaha,NE,41.2562,-96.0404,RentLingo,2019-12-26 11:19:27
